no;Item1;Item2;Item3;Item4;Item5;Item6;Item7;Item8;Item9;Item10;Item11;Item12;Item13;Item14;Item15;Item16;Item17;Item18;Item19;Item20;group;criterion
1718;0;1;0;1;1;1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0.343
1719;0;0;0;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0.061
1720;0;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0.443
1721;1;1;1;1;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0.981
1722;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0.5
1723;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0.628
1724;0;0;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;1;1;1;0.398
1725;1;1;1;0;1;0;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0.727
1726;1;1;0;1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;0.107
1727;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;0;0;0;1;-0.159
1728;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1.16
1729;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1.106
1730;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0.711
1731;0;1;1;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0.329
1732;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;1;0;0;1;0.765
1733;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;-0.036
1734;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0.334
1735;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;0.863
1736;0;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0.515
1737;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0.549
1738;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;0.86
1739;0;1;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0.428
1740;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;1;0.321
1741;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;1;0.733
1742;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0.356
1743;0;1;1;0;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;0;1;1.014
1744;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1.466
1745;1;0;1;0;0;1;0;1;1;1;1;0;1;1;1;0;1;0;1;1;1;-0.033
1746;0;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0.48
1747;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0.245
1748;0;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0.406
1749;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;0;-0.197
1750;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;-0.829
1751;0;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0.137
1752;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0.688
1753;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;0;1;0.851
1754;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1.436
1755;1;0;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0.669
1756;1;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1.293
1757;0;1;0;1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0.425
1758;0;0;1;1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0.526
1759;0;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0.955
1760;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0.301
1761;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;-0.099
1762;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0.402
1763;0;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0.182
1764;1;0;1;0;0;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;0;-0.394
1765;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;1;0.964
1766;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0.952
1767;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1.348
1768;1;0;1;1;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;1;0;0.943
1769;0;1;1;1;1;0;0;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0.749
1770;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;0.533
1771;0;0;0;1;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0.207
1772;0;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0.368
1773;1;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0.958
1774;1;0;1;1;1;0;1;0;1;1;1;0;1;1;1;0;0;1;1;1;1;0.706
1775;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.153
1776;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0.683
1777;0;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0.487
1778;1;0;0;1;1;1;0;1;1;0;1;0;0;1;1;1;0;0;1;1;1;0.427
1779;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0.042
1780;1;0;1;1;1;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;1;1.09
1781;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1.672
1782;0;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1.081
1783;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;-0.001
1784;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0.693
1785;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0.307
1786;0;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1.135
1787;0;0;0;1;0;1;1;1;0;1;1;1;1;0;0;0;0;1;1;1;1;1.438
1788;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0.831
1789;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;1;0;0.987
1790;1;0;0;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;1.377
1791;0;1;1;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0.934
1792;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1.583
1793;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;0;0.691
1794;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;0.931
1795;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1.167
1796;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;0.441
1797;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0.173
1798;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;1.273
1799;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0.043
1800;1;0;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;0.386
1801;0;0;0;0;1;1;0;1;1;1;1;1;0;1;0;0;0;0;1;1;1;0.975
1802;0;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0.812
1803;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1.154
1804;0;1;1;0;1;0;0;1;0;0;1;0;1;1;0;1;0;0;1;1;1;-0.142
1805;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;0;-0.092
1806;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;1.209
1807;1;0;1;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;-0.133
1808;1;0;1;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0.343
1809;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;1;0;1;0;1;0.828
1810;0;0;1;1;0;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0;0.48
1811;0;1;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0.695
1812;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0.962
1813;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;1;1;1;1.099
1814;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0.704
1815;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0.61
1816;0;0;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;1;1;1;1;0.395
1817;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1.259
1818;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0.497
1819;1;0;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;0;0;0.441
1820;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0.649
1821;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0.884
1822;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0.884
1823;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;0.745
1824;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;1;1;-0.185
1825;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;1;1;0.582
1826;0;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0.06
1827;1;0;0;0;1;1;1;1;1;0;0;1;1;0;1;1;1;1;0;1;0;-0.034
1828;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0.887
1829;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0.465
1830;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.323
1831;0;1;1;0;0;1;0;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1.208
1832;1;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;1;1;0.614
1833;1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0.563
1834;0;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;1;0;1;0.211
1835;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1.049
1836;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0.833
1837;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0.897
1838;0;0;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;0.145
1839;0;1;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0.713
1840;0;0;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;0;1;1;1;0.653
1841;0;1;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;-0.478
1842;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;0;0.736
1843;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1.112
1844;0;0;0;1;1;0;1;1;1;1;0;1;0;0;0;1;0;1;1;1;1;0.789
1845;1;1;0;0;1;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;1.2
1846;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;0.307
1847;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0.133
1848;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0.177
1849;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;0.815
1850;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;-0.164
1851;0;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0.762
1852;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0.469
1853;0;0;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0.654
1854;1;0;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;1;1;0;0.65
1855;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0.735
1856;1;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0.751
1857;0;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1.917
1858;0;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;1;1;1;1;0.81
1859;0;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0.525
1860;1;0;1;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;1;1.588
1861;0;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0.471
1862;0;0;0;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0.635
1863;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0.842
1864;0;0;1;1;0;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0.472
1865;1;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;0.452
1866;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0.401
1867;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;0;0;0.755
1868;1;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;0;1;1;0.001
1869;0;1;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0.616
1870;0;0;1;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0.731
1871;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0.873
1872;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;0;0;1;0;0;0;-0.134
1873;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0.406
1874;0;1;1;0;1;0;1;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0.505
1875;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;0;1;1.182
1876;1;0;1;0;1;1;0;0;1;1;1;0;0;0;1;1;0;1;1;0;1;0.705
1877;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;0.568
1878;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;0;0;1;0.421
1879;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0.804
1880;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0.384
1881;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0.843
1882;0;1;1;0;1;0;0;1;1;1;0;1;1;0;1;0;0;1;0;1;0;0.138
1883;0;0;1;1;1;0;0;0;0;1;1;1;0;1;1;0;1;1;0;1;1;0.476
1884;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0.244
1885;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0.169
1886;0;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;0.236
1887;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;0.821
1888;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;1;1;0.231
1889;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;0.337
1890;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0.532
1891;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0.409
1892;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1.056
1893;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;1;-0.133
1894;1;1;1;0;1;1;0;1;1;1;0;0;1;0;0;1;1;1;1;0;1;0.739
1895;1;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0.741
1896;0;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0.02
1897;1;1;1;1;0;0;0;1;0;1;0;1;1;1;0;0;1;1;0;0;0;0.277
1898;0;0;1;1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0.359
1899;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0;0;0.048
1900;0;0;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;-0.149
1901;0;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;0.712
1902;0;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;0;0;1;0.819
1903;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0.617
1904;0;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0.221
1905;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;0;-0.216
1906;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;0.562
1907;0;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;-0.031
1908;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;0;0;0.456
1909;1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;0;0.62
1910;0;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1;1;1;1;0.506
1911;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0.006
1912;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0.572
1913;0;0;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;1;0;1;0.701
1914;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;1;1;1;0;1.048
1915;1;1;1;0;1;1;1;1;0;0;1;0;1;1;0;0;0;1;0;0;1;0.254
1916;0;1;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0.65
1917;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0.937
1918;1;0;1;1;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0.639
1919;0;1;1;0;1;0;1;1;0;1;1;0;1;0;1;0;0;1;0;0;1;0.115
1920;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;0;1;0;0.665
1921;0;1;0;1;0;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0.942
1922;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0;1;0.581
1923;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0.356
1924;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0.085
1925;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0.957
1926;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;-0.291
1927;1;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;-0.283
1928;1;0;1;1;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1.139
1929;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;1.09
1930;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0.835
1931;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0.143
1932;1;1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0.68
1933;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;1;1;1;0;0;0;-0.27
1934;0;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;1;0;1;0.224
1935;0;0;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0.87
1936;0;1;1;1;1;1;1;0;0;0;1;1;1;1;0;0;1;1;1;0;1;0.464
1937;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;0;0.887
1938;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0.555
1939;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0.29
1940;1;1;0;0;1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;0.17
1941;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0.62
1942;1;1;1;1;0;1;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;0.639
1943;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1.059
1944;0;0;1;1;0;0;1;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0.899
1945;0;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;1;1;1;-0.165
1946;1;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;0.722
1947;0;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0.483
1948;1;1;0;0;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0.62
1949;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;-0.343
1950;0;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;-0.567
1951;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0.45
1952;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.049
1953;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0.686
1954;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1.234
1955;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0.691
1956;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0.979
1957;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0.523
1958;1;0;0;1;1;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0.647
1959;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;1.142
1960;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0.219
1961;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;-0.526
1962;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;0;0.81
1963;0;1;1;1;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0.315
1964;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;0;1;1;0;1;1;-0.224
1965;0;0;1;1;1;1;0;1;0;0;1;0;0;1;1;0;1;1;0;1;0;0.818
1966;1;0;0;1;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0.438
1967;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;1;1;1.118
1968;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1.101
1969;0;1;1;1;0;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;0.745
1970;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0.627
1971;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0.501
1972;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;0;1;0;0.644
1973;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0;0;0.762
1974;0;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0.351
1975;0;1;0;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;1;0;0;0.47
1976;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0.585
1977;0;0;0;1;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0.406
1978;0;1;1;0;0;0;0;0;1;1;0;1;1;1;1;0;1;0;0;0;0;0.26
1979;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;1;0.261
1980;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0.794
1981;0;0;1;0;1;0;0;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1.201
1982;1;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;1;0;1.257
1983;0;1;1;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0.345
1984;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0.338
1985;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;0;1;1;0;0;1;0.408
1986;1;0;0;1;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1.247
1987;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1.48
1988;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0;1;0;0.656
1989;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0.639
1990;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1.6
1991;1;1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;1.028
1992;1;0;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;1.401
1993;0;1;1;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0.295
1994;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0.966
1995;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1.172
1996;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0.421
1997;0;0;1;1;1;1;0;0;0;1;1;0;1;0;1;1;1;1;0;1;1;0.276
1998;1;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1.13
1999;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;-0.028
2000;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0.692
